Price,Close,High,Low,Open,Volume,MA120,MA360,RSI,MA_Signal,Position,MA120_prev,MA360_prev,Filtered_Signal,Equity
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,
Date,,,,,,,,,,,,,,
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,28584.52509765625,23319.25943467882,39.996215466128426,0,0,28576.185970052084,23304.345008680557,0,92729.95810954279
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,28593.108024088542,23335.67547200521,36.33231627359546,0,0,28584.52509765625,23319.25943467882,0,92729.95810954279
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,28602.41025390625,23349.82681749132,37.62591233864739,0,0,28593.108024088542,23335.67547200521,0,92729.95810954279
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,28611.527425130207,23363.949945746528,30.22176941315945,0,0,28602.41025390625,23349.82681749132,0,92729.95810954279
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,28618.59015299479,23377.22150065104,50.09807275272173,0,0,28611.527425130207,23363.949945746528,0,92729.95810954279
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,28619.527750651043,23392.0587890625,61.20355640572695,0,0,28618.59015299479,23377.22150065104,0,92729.95810954279
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,28613.914713541668,23406.620345052084,54.16728082157769,0,0,28619.527750651043,23392.0587890625,0,92729.95810954279
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,28608.0025390625,23421.322064887154,54.439288243598014,0,0,28613.914713541668,23406.620345052084,0,92729.95810954279
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,28599.657942708334,23436.639908854166,51.642408276795834,0,0,28608.0025390625,23421.322064887154,0,92729.95810954279
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,28590.743489583332,23453.52870551215,51.2460247721199,0,0,28599.657942708334,23436.639908854166,0,92729.95810954279
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,28582.113639322917,23470.390304904515,50.15708250906028,0,0,28590.743489583332,23453.52870551215,0,92729.95810954279
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,28574.556038411458,23494.08722330729,53.56495284263857,0,0,28582.113639322917,23470.390304904515,0,92729.95810954279
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,28572.26689453125,23516.321354166666,38.982997446253385,0,0,28574.556038411458,23494.08722330729,0,92729.95810954279
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,28558.13544921875,23536.231515842013,39.944402175051124,0,0,28572.26689453125,23516.321354166666,0,92729.95810954279
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,28540.151041666668,23550.85830078125,20.414779716364478,0,0,28558.13544921875,23536.231515842013,0,92729.95810954279
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,28521.84744466146,23563.417936197915,18.22544849876641,0,0,28540.151041666668,23550.85830078125,0,92729.95810954279
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,28512.008235677084,23576.476784939237,19.146517182325994,0,0,28521.84744466146,23563.417936197915,0,92729.95810954279
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,28498.442268880208,23589.223117404516,20.698800353934715,0,0,28512.008235677084,23576.476784939237,0,92729.95810954279
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,28486.215234375,23605.51234266493,18.121456968644083,0,0,28498.442268880208,23589.223117404516,0,92729.95810954279
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,28473.76787109375,23622.151003689236,6.597930748267075,0,0,28486.215234375,23605.51234266493,0,92729.95810954279
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,28458.134895833333,23641.081076388888,15.204020346664564,0,0,28473.76787109375,23622.151003689236,0,92729.95810954279
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,28439.298828125,23657.37101779514,14.753406843100223,0,0,28458.134895833333,23641.081076388888,0,92729.95810954279
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,28410.74783528646,23674.734516059027,14.494379045352659,0,0,28439.298828125,23657.37101779514,0,92729.95810954279
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,28382.982845052084,23691.286458333332,14.045145508015779,0,0,28410.74783528646,23674.734516059027,0,92729.95810954279
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,28356.659554036458,23707.84910481771,15.933627907383794,0,0,28382.982845052084,23691.286458333332,0,92729.95810954279
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,28330.304085286458,23724.894601779513,13.930585575937656,0,0,28356.659554036458,23707.84910481771,0,92729.95810954279
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,28327.269287109375,23746.826003689235,37.89637375984985,0,0,28330.304085286458,23724.894601779513,0,92729.95810954279
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,28315.742024739582,23767.133094618057,38.14235355923473,0,0,28327.269287109375,23746.826003689235,0,92729.95810954279
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,28290.118391927084,23784.130598958334,43.01958123736281,0,0,28315.742024739582,23767.133094618057,0,92729.95810954279
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,28264.72683919271,23803.47242296007,47.38990017856572,0,0,28290.118391927084,23784.130598958334,0,92729.95810954279
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,28234.180289713542,23821.745963541667,47.62531776100457,0,0,28264.72683919271,23803.47242296007,0,92729.95810954279
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,28209.721484375,23840.18966471354,47.70601361701227,0,0,28234.180289713542,23821.745963541667,0,92729.95810954279
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,28187.700130208334,23852.49873046875,46.81082938857396,0,0,28209.721484375,23840.18966471354,0,92729.95810954279
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,28171.747705078124,23863.88607313368,47.3931618571413,0,0,28187.700130208334,23852.49873046875,0,92729.95810954279
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,28155.868212890626,23874.952685546876,42.38423519165978,0,0,28171.747705078124,23863.88607313368,0,92729.95810954279
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,28144.355208333334,23885.701980251735,50.83292256840751,0,0,28155.868212890626,23874.952685546876,0,92729.95810954279
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,28135.229085286457,23901.282389322918,48.54835521784355,0,0,28144.355208333334,23885.701980251735,0,92729.95810954279
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,28127.651481119792,23916.989577907985,48.84019490092268,0,0,28135.229085286457,23901.282389322918,0,92729.95810954279
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,28119.719384765624,23934.02017686632,47.34267146756911,0,0,28127.651481119792,23916.989577907985,0,92729.95810954279
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,28104.986181640626,23948.992594401043,41.418990308949745,0,0,28119.719384765624,23934.02017686632,0,92729.95810954279
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,28093.658268229166,23964.84194878472,29.17267841855883,0,0,28104.986181640626,23948.992594401043,0,92729.95810954279
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,28086.922216796876,23983.755333116318,38.15415370177015,0,0,28093.658268229166,23964.84194878472,0,92729.95810954279
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,28079.762809244792,24003.18740234375,58.79554335109583,0,0,28086.922216796876,23983.755333116318,0,92729.95810954279
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,28077.90017903646,24024.626025390626,61.896901191990814,0,0,28079.762809244792,24003.18740234375,0,92729.95810954279
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,28075.218115234376,24046.90625,60.38408968471522,0,0,28077.90017903646,24024.626025390626,0,92729.95810954279
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,28070.256461588542,24066.685796440972,58.55130201431221,0,0,28075.218115234376,24046.90625,0,92729.95810954279
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,28070.26025390625,24087.39869249132,63.997861286676404,0,0,28070.256461588542,24066.685796440972,0,92729.95810954279
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,28073.258919270833,24110.382318793403,68.88678102406145,0,0,28070.26025390625,24087.39869249132,0,92729.95810954279
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,28072.4779296875,24133.520958116318,67.94768729326998,0,0,28073.258919270833,24110.382318793403,0,92729.95810954279
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,28074.418050130207,24153.923627387154,54.17809748628302,0,0,28072.4779296875,24133.520958116318,0,92729.95810954279
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,28075.27939453125,24174.670909288194,59.370603846183094,0,0,28074.418050130207,24153.923627387154,0,92729.95810954279
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,28074.11355794271,24194.539436848958,59.53283106791041,0,0,28075.27939453125,24174.670909288194,0,92729.95810954279
2023-09-24,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,28069.017496744793,24213.105479600694,55.521151270325745,0,0,28074.11355794271,24194.539436848958,0,92729.95810954279
2023-09-25,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,28054.124446614584,24232.179622395834,67.65190289530508,0,0,28069.017496744793,24213.105479600694,0,92729.95810954279
2023-09-26,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,28041.385823567707,24251.36060655382,57.30461927236241,0,0,28054.124446614584,24232.179622395834,0,92729.95810954279
2023-09-27,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997,28030.13888346354,24271.662299262152,52.6261794076922,0,0,28041.385823567707,24251.36060655382,0,92729.95810954279
2023-09-28,27021.546875,27259.5,26327.322265625,26355.8125,14079002707,28028.487955729168,24292.21220703125,58.83911611346731,0,0,28030.13888346354,24271.662299262152,0,92729.95810954279
2023-09-29,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377,28029.252522786457,24310.475754123265,55.47651891772831,0,0,28028.487955729168,24292.21220703125,0,92729.95810954279
2023-09-30,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801,28026.905240885415,24329.384640842014,57.181505043932155,0,0,28029.252522786457,24310.475754123265,0,92729.95810954279
2023-10-01,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434,28034.477083333335,24351.685492621527,69.25495295329992,0,0,28026.905240885415,24329.384640842014,0,92729.95810954279
2023-10-02,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322,28037.908072916667,24373.863091362848,59.713584016137105,0,0,28034.477083333335,24351.685492621527,0,92729.95810954279
2023-10-03,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187,28051.82374674479,24396.122564019097,53.005535418578816,0,0,28037.908072916667,24373.863091362848,0,92729.95810954279
2023-10-04,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314,28056.4955078125,24419.32525499132,58.48816631839803,0,0,28051.82374674479,24396.122564019097,0,92729.95810954279
2023-10-05,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670,28065.411458333332,24442.309776475693,61.30923025085447,0,0,28056.4955078125,24419.32525499132,0,92729.95810954279
2023-10-06,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599,28077.39796549479,24467.018608940973,66.0106130624207,0,0,28065.411458333332,24442.309776475693,0,92729.95810954279
2023-10-07,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316,28089.801839192707,24491.49470486111,66.1895212494322,0,0,28077.39796549479,24467.018608940973,0,92729.95810954279
2023-10-08,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290,28107.167252604166,24515.250775824654,70.96579627087561,0,0,28089.801839192707,24491.49470486111,0,92729.95810954279
2023-10-09,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,28120.863167317708,24538.57861328125,64.90207295260431,0,0,28107.167252604166,24515.250775824654,0,92729.95810954279
2023-10-10,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,28133.267496744793,24561.699126519095,63.26721910504277,0,0,28120.863167317708,24538.57861328125,0,92729.95810954279
2023-10-11,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,28141.222428385416,24582.824755859376,55.41640537907664,0,0,28133.267496744793,24561.699126519095,0,92729.95810954279
2023-10-12,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,28154.82345377604,24602.841536458334,46.88787573084445,0,0,28141.222428385416,24582.824755859376,0,92729.95810954279
2023-10-13,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,28165.539957682293,24623.752533637155,49.419359049610385,0,0,28154.82345377604,24602.841536458334,0,92729.95810954279
2023-10-14,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,28169.9919921875,24645.203011067708,48.733712962518794,0,0,28165.539957682293,24623.752533637155,0,92729.95810954279
2023-10-15,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,28175.400130208334,24667.71943359375,38.14530485091233,0,0,28169.9919921875,24645.203011067708,0,92729.95810954279
2023-10-16,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,28193.593912760418,24693.68331705729,61.279424367326804,0,0,28175.400130208334,24667.71943359375,0,92729.95810954279
2023-10-17,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,28206.633235677084,24719.2598687066,61.23873374359029,0,0,28193.593912760418,24693.68331705729,0,92729.95810954279
2023-10-18,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,28206.64034830729,24743.596907552084,56.44494874664034,0,0,28206.633235677084,24719.2598687066,0,92729.95810954279
2023-10-19,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,28195.744596354165,24769.63644748264,65.85643573763016,0,0,28206.64034830729,24743.596907552084,0,92729.95810954279
2023-10-20,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,28193.83349609375,24796.267258029515,69.10589897951377,0,0,28195.744596354165,24769.63644748264,0,92729.95810954279
2023-10-21,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,28187.358024088542,24821.678287760416,70.4905803530556,0,0,28193.83349609375,24796.267258029515,0,92729.95810954279
2023-10-22,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,28182.734700520832,24848.64512261285,71.45048482443556,0,0,28187.358024088542,24821.678287760416,0,92729.95810954279
2023-10-23,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,28204.451139322915,24883.342019314237,86.48958444773884,0,0,28182.734700520832,24848.64512261285,0,92729.95810954279
2023-10-24,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,28234.704443359376,24919.68382703993,89.88042739096166,0,0,28204.451139322915,24883.342019314237,0,92729.95810954279
2023-10-25,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,28266.493245442707,24958.203873697916,96.26110073429341,0,0,28234.704443359376,24919.68382703993,0,92729.95810954279
2023-10-26,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,28300.41326497396,24996.150748697917,93.65291585697204,0,0,28266.493245442707,24958.203873697916,0,92729.95810954279
2023-10-27,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871,28329.28367513021,25033.441102430555,90.89233056734807,0,0,28300.41326497396,24996.150748697917,0,92729.95810954279
2023-10-28,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825,28359.386360677083,25072.1357421875,91.08537287238389,0,0,28329.28367513021,25033.441102430555,0,92729.95810954279
2023-10-29,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986,28392.289713541668,25111.937109375,91.23578561879656,0,0,28359.386360677083,25072.1357421875,0,92729.95810954279
2023-10-30,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,28424.636328125,25149.034700520835,89.24023958858278,0,0,28392.289713541668,25111.937109375,0,92729.95810954279
2023-10-31,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,28453.897509765626,25186.21550564236,90.6762282322701,0,0,28424.636328125,25149.034700520835,0,92729.95810954279
2023-11-01,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,28492.728108723957,25226.523193359375,92.48090394045377,0,0,28453.897509765626,25186.21550564236,0,92729.95810954279
2023-11-02,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,28529.59541015625,25266.343820529513,86.68809371977314,0,0,28492.728108723957,25226.523193359375,0,92729.95810954279
2023-11-03,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,28569.786962890626,25311.31896701389,82.71376668917367,0,0,28529.59541015625,25266.343820529513,0,92729.95810954279
2023-11-04,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,28609.286376953125,25364.656231011286,82.96628304506226,0,0,28569.786962890626,25311.31896701389,0,92729.95810954279
2023-11-05,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,28648.926497395834,25413.16340874566,82.45142369550265,0,0,28609.286376953125,25364.656231011286,0,92729.95810954279
2023-11-06,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,28689.47763671875,25463.17195909288,70.71746345655642,0,0,28648.926497395834,25413.16340874566,0,92729.95810954279
2023-11-07,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,28731.38673502604,25514.961895073786,67.93140695505713,0,0,28689.47763671875,25463.17195909288,0,92729.95810954279
2023-11-08,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,28773.339453125,25568.578317599826,64.73640413138186,0,0,28731.38673502604,25514.961895073786,0,92729.95810954279
2023-11-09,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,28825.85177408854,25624.34200032552,77.55893013267237,0,0,28773.339453125,25568.578317599826,0,92729.95810954279
2023-11-10,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,28874.501106770833,25681.090209960938,84.2064854655202,0,0,28825.85177408854,25624.34200032552,0,92729.95810954279
2023-11-11,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,28931.20096028646,25737.947463650173,80.65610450910793,0,0,28874.501106770833,25681.090209960938,0,92729.95810954279
2023-11-12,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,28987.523567708333,25794.52246907552,77.30859570426776,0,0,28931.20096028646,25737.947463650173,0,92729.95810954279
2023-11-13,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,29039.633756510415,25849.535186089408,69.52077827206887,0,0,28987.523567708333,25794.52246907552,0,92729.95810954279
2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,29084.565022786457,25901.82989095052,57.34427501157623,0,0,29039.633756510415,25849.535186089408,0,92729.95810954279
2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,29151.43185221354,25961.79864095052,66.2986503346282,0,0,29084.565022786457,25901.82989095052,0,92729.95810954279
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,29203.438899739584,26018.374989149306,56.97366706271242,0,0,29151.43185221354,25961.79864095052,0,92729.95810954279
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,29260.144466145834,26075.06086154514,60.40577816808978,0,0,29203.438899739584,26018.374989149306,0,92729.95810954279
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,29315.785791015624,26130.546961805554,58.72165165238656,0,0,29260.144466145834,26075.06086154514,0,92729.95810954279
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,29379.2419921875,26188.274967447916,62.448552435840085,0,0,29315.785791015624,26130.546961805554,0,92729.95810954279
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,29440.845475260416,26246.483620876737,62.886278439056284,0,0,29379.2419921875,26188.274967447916,0,92729.95810954279
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,29496.152945963542,26300.2323187934,51.72646439094335,0,0,29440.845475260416,26246.483620876737,0,92729.95810954279
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,29564.52752278646,26358.53152126736,57.325317469927626,0,0,29496.152945963542,26300.2323187934,0,92729.95810954279
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,29630.64959309896,26417.06568467882,52.65475971506486,0,0,29564.52752278646,26358.53152126736,0,92729.95810954279
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,29701.562858072917,26476.163736979168,51.83947008774337,0,0,29630.64959309896,26417.06568467882,0,92729.95810954279
2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,29772.20908203125,26533.464366319444,53.00936368620016,0,0,29701.562858072917,26476.163736979168,0,92729.95810954279
2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,29839.894108072916,26590.44211154514,51.89910085441892,0,0,29772.20908203125,26533.464366319444,0,92729.95810954279
2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,29906.384602864582,26646.457411024305,53.463997563769276,0,0,29839.894108072916,26590.44211154514,0,92729.95810954279
2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,29978.05939127604,26704.576437717013,60.958732799111246,0,0,29906.384602864582,26646.457411024305,0,92729.95810954279
2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,30046.249055989585,26762.154231770834,49.86445408433041,0,0,29978.05939127604,26704.576437717013,0,92729.95810954279
2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,30117.588948567707,26819.759564887154,61.85962395748589,0,0,30046.249055989585,26762.154231770834,0,92729.95810954279
2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,30196.83953450521,26879.757470703124,64.72768431432831,0,0,30117.588948567707,26819.759564887154,0,92729.95810954279
2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,30283.524869791665,26942.61359592014,68.34365451706924,0,0,30196.83953450521,26879.757470703124,0,92729.95810954279
2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,30374.660400390625,27005.793918185766,67.09588984622995,0,0,30283.524869791665,26942.61359592014,0,92729.95810954279
2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,30482.479085286457,27074.813210720487,73.72169169151043,0,0,30374.660400390625,27005.793918185766,0,92729.95810954279
2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,30606.646337890626,27149.679665798612,91.62968540750987,0,0,30482.479085286457,27074.813210720487,0,92729.95810954279
2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,30723.15428059896,27223.685921223958,86.52013225240744,0,0,30606.646337890626,27149.679665798612,0,92729.95810954279
2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,30837.580696614583,27296.147661675346,83.51500628305912,0,0,30723.15428059896,27223.685921223958,0,92729.95810954279
2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,30960.389111328124,27369.44011501736,84.29247196353347,0,0,30837.580696614583,27296.147661675346,0,92729.95810954279
2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,31079.791357421876,27441.41326497396,80.36519705220891,0,0,30960.389111328124,27369.44011501736,0,92729.95810954279
2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,31199.489143880208,27514.787803819443,83.16380115059278,0,0,31079.791357421876,27441.41326497396,0,92729.95810954279
2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,31299.163460286458,27583.11099175347,66.89090767166857,0,0,31199.489143880208,27514.787803819443,0,92729.95810954279
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,31399.51162109375,27651.597466362848,65.81850478516688,0,0,31299.163460286458,27583.11099175347,0,92729.95810954279
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,31513.8482421875,27724.188481987847,69.57665686204786,0,0,31399.51162109375,27651.597466362848,0,92729.95810954279
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,31633.199853515624,27798.033740234376,70.6820821628423,0,0,31513.8482421875,27724.188481987847,0,92729.95810954279
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,31760.409912109375,27867.543332248264,62.50545617216665,0,0,31633.199853515624,27798.033740234376,0,92729.95810954279
2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590,31895.33125,27938.161615668403,61.071834876024006,0,0,31760.409912109375,27867.543332248264,0,92729.95810954279
2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876,32022.568408203126,28006.312510850694,55.392152095987434,0,0,31895.33125,27938.161615668403,0,92729.95810954279
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,32159.518033854165,28078.05302734375,52.65627706130332,0,0,32022.568408203126,28006.312510850694,0,92729.95810954279
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,32294.071256510415,28148.671837022568,41.2674141583708,0,0,32159.518033854165,28078.05302734375,0,92729.95810954279
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,32440.909537760417,28223.144791666666,49.587286069595535,0,0,32294.071256510415,28148.671837022568,0,92729.95810954279
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,32586.222135416665,28298.004090711805,52.57940828865687,0,0,32440.909537760417,28223.144791666666,0,92729.95810954279
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,32734.85154622396,28373.783892144096,49.19125013810939,0,0,32586.222135416665,28298.004090711805,0,92729.95810954279
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558,32882.28383789062,28449.303255208335,50.06615644942473,0,0,32734.85154622396,28373.783892144096,0,92729.95810954279
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085,33024.01429036458,28522.563742404513,46.50281078284354,0,0,32882.28383789062,28449.303255208335,0,92729.95810954279
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370,33170.04301757812,28597.593060980904,63.19472996555473,0,0,33024.01429036458,28522.563742404513,0,92729.95810954279
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,33306.828450520836,28669.74002278646,55.42435178871389,0,0,33170.04301757812,28597.593060980904,0,92729.95810954279
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,33437.79064127604,28744.23384331597,52.95357688711833,0,0,33306.828450520836,28669.74002278646,0,92729.95810954279
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,33565.54555664062,28816.287689887155,48.02500114909307,0,0,33437.79064127604,28744.23384331597,0,92729.95810954279
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,33700.27830403646,28886.89753689236,50.896401802009336,0,0,33565.54555664062,28816.287689887155,0,92729.95810954279
